Domain ID,Annotation,Matched Members,Matched Count,Raw Enrichment P-value,Raw Enrichment Q-value,Raw Depletion P-value,Raw Depletion Q-value,Domain Enrichment P-value,Domain Enrichment Q-value,Domain Depletion P-value,Domain Depletion Q-value
-1,negative regulation of exit from mitosis,,0,0.028,0.9283076923076924,0.715,0.9583052714398111,1.0,1.0,1.0,1.0
-1,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",,0,0.001,0.03402631578947368,0.635,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein localization to microtubule organizing center,,0,0.005,0.6896,0.857,0.9583052714398111,1.0,1.0,1.0,1.0
-1,carbon catabolite repression of transcription,,0,0.099,1.0,0.824,0.9583052714398111,1.0,1.0,1.0,1.0
11,purine ribonucleoside triphosphate biosynthetic process,ATP1;ATP14;ATP15;ATP16;ATP17;ATP18;ATP19;ATP2;ATP20;ATP3;ATP4;ATP5;ATP6;ATP7;IMD2;IMD3;IMD4;TIM11;VMA1;YNK1,20,0.001,0.07605882352941176,0.7,0.9583052714398111,0.001,0.07605882352941176,1.0,1.0
-1,regulation of polysaccharide metabolic process,,0,0.001,0.04973076923076923,0.757,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of protein modification process,,0,0.012,1.0,0.68,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of transport,,0,0.006,0.2096756756756757,0.815,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of filamentous growth,,0,0.003,0.484875,0.542,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of post-translational protein modification,,0,0.001,0.04973076923076923,0.707,0.9583052714398111,1.0,1.0,1.0,1.0
-1,DNA geometric change,,0,0.001,0.32325,0.555,0.9583052714398111,1.0,1.0,1.0,1.0
-1,methylguanosine-cap decapping,,0,0.001,0.14366666666666666,0.738,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of protein modification by small protein conjugation or removal,,0,0.001,0.04973076923076923,0.718,0.9583052714398111,1.0,1.0,1.0,1.0
-1,pyrimidine ribonucleotide metabolic process,,0,0.005,0.6465000000000001,0.8,0.9583052714398111,1.0,1.0,1.0,1.0
-1,ceramide biosynthetic process,,0,0.001,0.044586206896551725,0.875,0.9583052714398111,1.0,1.0,1.0,1.0
14,positive regulation of protein catabolic process,CDH1;MAC1;RPT1;RPT2;RPT3;RPT4;RPT5;RPT6,8,0.001,0.06805263157894736,0.857,0.9583052714398111,0.001,0.06805263157894736,1.0,1.0
-1,mitochondrial cytochrome c oxidase assembly,,0,0.002,0.14366666666666666,0.863,0.9583052714398111,1.0,1.0,1.0,1.0
-1,NADPH regeneration,,0,0.006,0.7956923076923077,0.767,0.9583052714398111,1.0,1.0,1.0,1.0
57,ribonucleoside monophosphate biosynthetic process,AAH1;ADE12;ADE13;ADE16;ADE17;ADE2;ADE4;ADE57;ADE6;ADE8;ADO1;AMD1;APT1;APT2;DAS2;FMN1;FUR1;GUA1;HPT1;IMD2;IMD3;IMD4;PRS1;PRS2;PRS3;PRS4;PRS5;URA1;URA10;URA2;URA4;URA5;URK1;XPT1,34,0.017,0.895153846153846,0.537,0.9583052714398111,0.035,0.895153846153846,0.999,1.0
45,nuclear-transcribed mRNA poly(A) tail shortening,CCR4;CDC36;CDC39;NOT3;NOT5;PAB1;PAN2;PAN3;PKC1;PKH1;PKH2;POP2;RPB7;VTS1,14,0.001,0.14366666666666666,0.781,0.9583052714398111,0.001,0.14366666666666666,1.0,1.0
-1,regulation of nuclear cell cycle DNA replication,,0,0.004,0.5324117647058824,0.866,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cellular bud site selection,,0,0.013,1.0,0.661,0.9583052714398111,1.0,1.0,1.0,1.0
3,"endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",RPS0A;RPS0B;RPS21A;RPS21B;TSR1,5,0.001,0.11754545454545455,0.915,0.9583052714398111,0.001,0.11754545454545455,1.0,1.0
-1,ribosomal small subunit assembly,,0,0.001,0.044586206896551725,0.666,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitochondria-nucleus signaling pathway,,0,1.0,1.0,0.87,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cellular response to carbohydrate stimulus,,0,0.002,0.43100000000000005,0.846,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of telomere maintenance via telomere lengthening,,0,0.001,0.8620000000000001,0.874,0.9583052714398111,1.0,1.0,1.0,1.0
55,export across plasma membrane,NHA1;PDR15;PDR5;PMA1;PMA2;QDR2;QDR3;SAP155;SAP185;SNQ2,10,0.004,1.0,0.831,0.9583052714398111,0.004,1.0,0.988,1.0
-1,regulation of protein transport,,0,0.013,0.390906976744186,0.767,0.9583052714398111,1.0,1.0,1.0,1.0
-1,adenine metabolic process,,0,0.002,0.6465000000000001,0.906,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of heterochromatin organization,,0,0.005,0.7640454545454545,0.781,0.9583052714398111,1.0,1.0,1.0,1.0
46,nuclear pore localization,GLE2;NUP120;NUP133;NUP145;NUP159;NUP84;NUP85;SEC13;SYH1,9,0.001,0.07183333333333333,0.841,0.9583052714398111,0.001,0.07183333333333333,1.0,1.0
11,mitochondrial protein processing,AFG3;COR1;CYM1;MAS1;MAS2;OCT1;OMA1;UBX2;YTA12,9,0.001,0.07605882352941176,0.846,0.9583052714398111,0.001,0.07605882352941176,1.0,1.0
-1,microtubule-based movement,,0,1.0,1.0,0.738,0.9583052714398111,1.0,1.0,1.0,1.0
-1,tRNA thio-modification,,0,0.004,0.8620000000000001,0.901,0.9583052714398111,1.0,1.0,1.0,1.0
43,positive regulation of actin nucleation,ABP1;ARC40;BUD6;LAS17;MYO3;MYO5;PAN1;VRP1,8,0.031,1.0,0.874,0.9583052714398111,0.031,1.0,0.998,1.0
-1,kinetochore assembly,,0,0.014,1.0,0.825,0.9583052714398111,1.0,1.0,1.0,1.0
-1,piecemeal microautophagy of the nucleus,,0,0.001,0.18471428571428572,0.599,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of mitotic recombination,,0,0.002,1.0,0.901,0.9583052714398111,1.0,1.0,1.0,1.0
54,negative regulation of rDNA heterochromatin formation,CTI6;DEP1;PHO23;RPD3;RXT2;SAP30;SDS3;SIN3,8,0.004,0.7640454545454545,0.879,0.9583052714398111,0.01,1.0,0.99,1.0
-1,nucleotide catabolic process,,0,0.001,0.039181818181818186,0.62,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of programmed cell death,,0,0.001,0.04973076923076923,0.859,0.9583052714398111,1.0,1.0,1.0,1.0
-1,intracellular sterol transport,,0,1.0,1.0,0.868,0.9583052714398111,1.0,1.0,1.0,1.0
-1,organic cation transport,,0,0.001,0.7388571428571429,0.926,0.9583052714398111,1.0,1.0,1.0,1.0
-1,response to xenobiotic stimulus,,0,0.009,1.0,0.784,0.9583052714398111,1.0,1.0,1.0,1.0
-1,alcohol catabolic process,,0,0.002,0.7388571428571429,0.889,0.9583052714398111,1.0,1.0,1.0,1.0
-1,membrane assembly,,0,1.0,1.0,0.85,0.9583052714398111,1.0,1.0,1.0,1.0
29,nuclear RNA surveillance,AIR1;AIR2;CSL4;DIS3;EFG1;GBP2;HRB1;LRP1;MLP1;MPP6;MTR3;MTR4;NAB3;NRD1;PAP2;PRP18;RAI1;RAT1;RRP4;RRP40;RRP42;RRP43;RRP45;RRP46;RRP6;SAC3;SKI6;SUS1;THP1;TRF5,30,0.001,0.03402631578947368,0.575,0.9583052714398111,0.001,0.03402631578947368,0.974,1.0
-1,regulation of double-strand break repair,,0,0.003,0.5541428571428572,0.887,0.9583052714398111,1.0,1.0,1.0,1.0
29,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",CSL4;DIS3;GSP1;LRP1;MPP6;MTR3;MTR4;REX3;RRP4;RRP40;RRP42;RRP43;RRP45;RRP46;RRP6;SKI6,16,0.001,0.03402631578947368,0.733,0.9583052714398111,0.001,0.03402631578947368,0.987,1.0
-1,ascospore-type prospore membrane formation,,0,1.0,1.0,0.864,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of translational initiation,,0,0.005,0.8620000000000001,0.639,0.9583052714398111,1.0,1.0,1.0,1.0
29,polyadenylation-dependent snoRNA 3'-end processing,LRP1;MTR3;MTR4;PAP2;RRP4;RRP40;RRP46;RRP6;SKI6;TRF5,10,0.001,0.03402631578947368,0.837,0.9583052714398111,0.001,0.03402631578947368,0.992,1.0
-1,cell wall chitin metabolic process,,0,0.001,0.04973076923076923,0.764,0.9583052714398111,1.0,1.0,1.0,1.0
-1,RNA (guanine-N7)-methylation,,0,0.077,1.0,0.929,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein methylation,,0,0.003,1.0,0.829,0.9583052714398111,1.0,1.0,1.0,1.0
-1,vitamin transport,,0,1.0,1.0,0.917,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of cell communication,,0,0.001,0.14366666666666666,0.494,0.9583052714398111,1.0,1.0,1.0,1.0
50,nuclear cell cycle DNA replication initiation,DBF4;FKH1;FKH2;MCM2;MCM3;MCM4;POL1;PSF3;RIF1,9,0.001,0.6465,0.847,0.9583052714398111,0.001,0.6465,1.0,1.0
-1,global genome nucleotide-excision repair,,0,0.001,0.18471428571428572,0.901,0.9583052714398111,1.0,1.0,1.0,1.0
-1,inorganic anion transmembrane transport,,0,0.002,0.5324117647058824,0.797,0.9583052714398111,1.0,1.0,1.0,1.0
-1,actin filament depolymerization,,0,0.003,0.6465,0.846,0.9583052714398111,1.0,1.0,1.0,1.0
-1,polyamine transmembrane transport,,0,1.0,1.0,0.915,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of actin filament depolymerization,,0,0.003,0.6465,0.865,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of pseudohyphal growth,,0,0.008,1.0,0.886,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cytoplasm protein quality control by the ubiquitin-proteasome system,,0,0.011,1.0,0.853,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of meiotic DNA double-strand break formation,,0,0.001,0.6465,0.854,0.9583052714398111,1.0,1.0,1.0,1.0
64,aminoacyl-tRNA metabolism involved in translational fidelity,CDC60;FRS2;ILS1;NAM2;VAS1;YHR020W,6,0.001,0.21550000000000002,0.899,0.9583052714398111,0.001,0.21550000000000002,1.0,1.0
-1,negative regulation of filamentous growth,,0,0.008,1.0,0.87,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of secretion by cell,,0,1.0,1.0,0.887,0.9583052714398111,1.0,1.0,1.0,1.0
-1,budding cell bud growth,,0,0.02,0.7688108108108108,0.661,0.9583052714398111,1.0,1.0,1.0,1.0
29,polyadenylation-dependent RNA catabolic process,AIR1;AIR2;CSL4;DIS3;LRP1;MPP6;MTR3;MTR4;PAP2;RAI1;RAT1;RRP4;RRP40;RRP42;RRP43;RRP45;RRP46;RRP6;SKI6;TRF5,20,0.001,0.03402631578947368,0.695,0.9583052714398111,0.001,0.03402631578947368,0.985,1.0
-1,nuclear protein quality control by the ubiquitin-proteasome system,,0,0.039,1.0,0.894,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cytoplasmic translational initiation,,0,0.014,1.0,0.641,0.9583052714398111,1.0,1.0,1.0,1.0
34,pyridine nucleotide catabolic process,CDC19;EMI2;ENO1;ENO2;FBA1;GLK1;GPM1;GPM2;HXK1;HXK2;PDA1;PDB1;PFK1;PFK2;PFK27;PGI1;PGK1;PYK2;SMN1;TDH1;TDH2;TDH3;TPI1,23,0.001,0.039181818181818186,0.662,0.9583052714398111,0.001,0.039181818181818186,0.985,1.0
-1,cell wall polysaccharide biosynthetic process,,0,0.004,0.7688108108108108,0.783,0.9583052714398111,1.0,1.0,1.0,1.0
40,GTP metabolic process,ADK2;IMD2;IMD3;IMD4;YNK1,5,0.025,1.0,0.913,0.9583052714398111,0.025,1.0,0.999,1.0
-1,negative regulation of protein localization,,0,0.001,0.044586206896551725,0.907,0.9583052714398111,1.0,1.0,1.0,1.0
-1,ubiquitin recycling,,0,0.012,1.0,0.853,0.9583052714398111,1.0,1.0,1.0,1.0
-1,"nuclear-transcribed mRNA catabolic process, no-go decay",,0,0.002,1.0,0.875,0.9583052714398111,1.0,1.0,1.0,1.0
-1,Golgi to endosome transport,,0,0.001,0.18471428571428572,0.753,0.9583052714398111,1.0,1.0,1.0,1.0
-1,establishment of sister chromatid cohesion,,0,0.013,0.9293437499999999,0.77,0.9583052714398111,1.0,1.0,1.0,1.0
-1,biogenic amine metabolic process,,0,0.004,1.0,0.744,0.9583052714398111,1.0,1.0,1.0,1.0
-1,karyogamy involved in conjugation with cellular fusion,,0,0.005,0.6896,0.822,0.9583052714398111,1.0,1.0,1.0,1.0
-1,maintenance of DNA trinucleotide repeats,,0,0.01,1.0,0.806,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of macroautophagy,,0,0.001,0.053875000000000006,0.836,0.9583052714398111,1.0,1.0,1.0,1.0
60,"protein import into peroxisome matrix, receptor recycling",PEX1;PEX10;PEX12;PEX2;PEX6,5,0.002,0.8620000000000001,0.908,0.9583052714398111,0.002,0.8620000000000001,0.998,1.0
-1,endoplasmic reticulum unfolded protein response,,0,0.005,0.18471428571428572,0.636,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of cell cycle G2/M phase transition,,0,0.002,0.36942857142857144,0.833,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of formation of translation preinitiation complex,,0,0.002,0.7758,0.889,0.9583052714398111,1.0,1.0,1.0,1.0
-1,response to pH,,0,1.0,1.0,0.854,0.9583052714398111,1.0,1.0,1.0,1.0
8,phytosteroid metabolic process,ARE2;ERG1;ERG10;ERG11;ERG2;ERG20;ERG24;ERG25;ERG26;ERG27;ERG28;ERG29;ERG3;ERG4;ERG5;ERG6;ERG7;ERG9;GRE2;HMG1;HMG2;IDI1;MCR1;MOT3;NCP1;RRI1,26,0.001,0.044586206896551725,0.589,0.9583052714398111,0.001,0.044586206896551725,0.988,1.0
-1,tRNA nucleoside ribose methylation,,0,1.0,1.0,0.898,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitotic division septum assembly,,0,0.001,0.7688108108108108,0.92,0.9583052714398111,1.0,1.0,1.0,1.0
-1,diol biosynthetic process,,0,0.001,0.32325,0.876,0.9583052714398111,1.0,1.0,1.0,1.0
-1,lipid droplet organization,,0,1.0,1.0,0.818,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of lipid biosynthetic process,,0,0.005,0.5910857142857143,0.853,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of lipid metabolic process,,0,0.006,0.6124736842105263,0.838,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of DNA biosynthetic process,,0,1.0,1.0,0.904,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of DNA-templated transcription initiation,,0,0.001,0.06805263157894736,0.658,0.9583052714398111,1.0,1.0,1.0,1.0
57,purine ribonucleotide salvage,ADO1;AMD1;APT1;APT2;HPT1;XPT1,6,0.007,0.32325,0.9,0.9583052714398111,0.007,0.32325,1.0,1.0
-1,regulation of cell growth,,0,0.008,0.7924838709677419,0.59,0.9583052714398111,1.0,1.0,1.0,1.0
-1,reactive nitrogen species metabolic process,,0,1.0,1.0,0.913,0.9583052714398111,1.0,1.0,1.0,1.0
11,regulation of ATP-dependent activity,HSP30;INH1;PMP1;PMP2;RFA1,5,0.043,1.0,0.909,0.9583052714398111,0.043,1.0,0.999,1.0
34,purine ribonucleoside diphosphate catabolic process,CDC19;EMI2;ENO1;ENO2;FBA1;GLK1;GPM1;GPM2;HXK1;HXK2;PDA1;PDB1;PFK1;PFK2;PFK27;PGI1;PGK1;PYK2;TDH1;TDH2;TDH3;TPI1,22,0.001,0.039181818181818186,0.667,0.9583052714398111,0.001,0.039181818181818186,0.986,1.0
-1,stress-activated protein kinase signaling cascade,,0,0.004,1.0,0.724,0.9583052714398111,1.0,1.0,1.0,1.0
-1,septin ring assembly,,0,0.006,1.0,0.777,0.9583052714398111,1.0,1.0,1.0,1.0
-1,detoxification,,0,0.015,1.0,0.598,0.9583052714398111,1.0,1.0,1.0,1.0
-1,biological process involved in intraspecies interaction between organisms,,0,0.003,0.96975,0.858,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein localization to plasma membrane,,0,0.007,1.0,0.686,0.9583052714398111,1.0,1.0,1.0,1.0
-1,snRNA modification,,0,0.008,1.0,0.846,0.9583052714398111,1.0,1.0,1.0,1.0
64,translational frameshifting,ANB1;ASC1;HYP2;SSB1;SSB2;SSZ1;ZUO1,7,0.002,0.32325,0.899,0.9583052714398111,0.002,0.32325,1.0,1.0
-1,receptor-mediated endocytosis,,0,0.004,0.27221052631578946,0.655,0.9583052714398111,1.0,1.0,1.0,1.0
-1,maintenance of location in cell,,0,0.001,0.10775000000000001,0.578,0.9583052714398111,1.0,1.0,1.0,1.0
-1,nucleoside metabolic process,,0,0.011,0.8004285714285714,0.779,0.9583052714398111,1.0,1.0,1.0,1.0
-1,ER-dependent peroxisome organization,,0,0.083,1.0,0.858,0.9583052714398111,1.0,1.0,1.0,1.0
15,tRNA transcription by RNA polymerase III,BUD27;DST1;RET1;RPB10;RPB5;RPB8;RPC10;RPC11;RPC17;RPC19;RPC25;RPC31;RPC34;RPC37;RPC40;RPC53;RPC82;RPO26;RPO31,19,0.001,0.07605882352941176,0.689,0.9583052714398111,0.001,0.07605882352941176,1.0,1.0
-1,protein quality control for misfolded or incompletely synthesized proteins,,0,0.005,0.18471428571428572,0.568,0.9583052714398111,1.0,1.0,1.0,1.0
6,rescue of stalled ribosome,ASC1;CUE3;GCN1;HEL2;RQC1;RQC2;RQT4;SLH1;VMS1,9,0.006,1.0,0.849,0.96511004784689,0.006,1.0,1.0,1.0
63,trehalose metabolism in response to stress,HSP104;TPS1;TPS2;TPS3;TSL1,5,0.005,1.0,0.905,0.9583052714398111,0.029,1.0,1.0,1.0
-1,inorganic anion transport,,0,0.004,0.5746666666666667,0.729,0.9583052714398111,1.0,1.0,1.0,1.0
11,"mitochondrial electron transport, ubiquinol to cytochrome c",CYC1;CYT1;QCR10;QCR2;QCR6;QCR7;QCR8;QCR9;RIP1,9,0.001,0.07605882352941176,0.856,0.9583052714398111,0.001,0.07605882352941176,1.0,1.0
-1,tRNA wobble uridine modification,,0,0.011,1.0,0.623,0.96511004784689,1.0,1.0,1.0,1.0
29,U1 snRNA 3'-end processing,RRP42;RRP43;RRP45;RRP6;SKI6,5,0.001,0.03402631578947368,0.909,0.9583052714398111,0.001,0.03402631578947368,0.995,1.0
52,endoplasmic reticulum inheritance,MYO4;RTN1;RTN2;SCS2;SEC3;SEC5;SEC8;SHE3;SWA2;YOP1,10,0.001,0.21550000000000002,0.818,0.9583052714398111,0.001,0.21550000000000002,1.0,1.0
-1,DNA-templated transcription termination,,0,0.001,0.07605882352941176,0.494,0.9583052714398111,1.0,1.0,1.0,1.0
-1,aromatic amino acid family biosynthetic process,,0,0.003,0.7542500000000001,0.801,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of small GTPase mediated signal transduction,,0,0.008,0.9293437499999999,0.65,0.9583052714398111,1.0,1.0,1.0,1.0
-1,nuclear pore organization,,0,0.001,0.07183333333333333,0.737,0.9583052714398111,1.0,1.0,1.0,1.0
-1,purine nucleotide transport,,0,0.193,1.0,0.697,0.9583052714398111,1.0,1.0,1.0,1.0
-1,double-strand break repair via nonhomologous end joining,,0,0.002,0.32325,0.582,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of exocytosis,,0,1.0,1.0,0.903,0.9583052714398111,1.0,1.0,1.0,1.0
-1,dicarboxylic acid transport,,0,0.001,1.0,0.84,0.9583052714398111,1.0,1.0,1.0,1.0
-1,"nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",,0,0.001,0.03402631578947368,0.731,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of glycogen metabolic process,,0,0.001,0.04973076923076923,0.782,0.9583052714398111,1.0,1.0,1.0,1.0
-1,phospholipid catabolic process,,0,0.005,1.0,0.86,0.9583052714398111,1.0,1.0,1.0,1.0
45,"nuclear-transcribed mRNA catabolic process, deadenylation-independent decay",CDC36;DCP1;DCP2;DCS1;EDC1;EDC3;MOT2;NOT5;RAI1;XRN1,10,0.001,0.14366666666666666,0.832,0.9583052714398111,0.001,0.14366666666666666,1.0,1.0
-1,vesicle fusion with Golgi apparatus,,0,0.007,1.0,0.862,0.9583052714398111,1.0,1.0,1.0,1.0
47,positive regulation of intracellular transport,CLA4;FUS3;POR1;RIO2;SAR1;SKY1,6,0.016,1.0,0.901,0.9583052714398111,0.016,1.0,1.0,1.0
-1,regulation of microtubule-based process,,0,0.011,0.71115,0.658,0.9583052714398111,1.0,1.0,1.0,1.0
48,regulation of cell cycle checkpoint,CDC28;CDC55;CDH1;CMR1;FIN1;ISC1;MAD1;MND2;PPH3;PSY2;PSY4;RTT107;SLX4,13,0.026,1.0,0.778,0.9583052714398111,0.026,1.0,1.0,1.0
-1,nicotinamide nucleotide biosynthetic process,,0,0.007,0.8004285714285714,0.812,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of transport,,0,0.027,0.808125,0.611,0.9583052714398111,1.0,1.0,1.0,1.0
57,regulation of glycogen biosynthetic process,GAC1;GIP2;PCL10;PCL6;PCL7;PCL8;PHO85;PIG2;PSK1;SAK1,10,0.001,0.053875000000000006,0.843,0.9583052714398111,0.001,0.053875000000000006,1.0,1.0
-1,amino sugar biosynthetic process,,0,0.001,0.04973076923076923,0.771,0.9583052714398111,1.0,1.0,1.0,1.0
50,mitotic DNA replication initiation,DBF4;FKH1;FKH2;MCM2;MCM3;MCM4;POL1;PSF3;RIF1,9,0.001,0.6465,0.847,0.9583052714398111,0.001,0.6465,1.0,1.0
-1,spliceosomal tri-snRNP complex assembly,,0,0.001,0.18471428571428572,0.917,0.9583052714398111,1.0,1.0,1.0,1.0
-1,interstrand cross-link repair,,0,1.0,1.0,0.864,0.9583052714398111,1.0,1.0,1.0,1.0
-1,rDNA chromatin condensation,,0,0.003,0.7640454545454545,0.826,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cell wall chitin biosynthetic process,,0,0.001,0.04973076923076923,0.798,0.9583052714398111,1.0,1.0,1.0,1.0
64,peptidyl-lysine methylation,EFM3;EFM5;RKM1;RKM3;RKM4,5,0.032,1.0,0.918,0.9583052714398111,0.032,1.0,1.0,1.0
-1,regulation of protein localization to nucleus,,0,0.011,0.9293437499999999,0.758,0.9583052714398111,1.0,1.0,1.0,1.0
-1,response to unfolded protein,,0,0.01,0.32325,0.55,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of intracellular signal transduction,,0,0.001,0.053875000000000006,0.566,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitotic morphogenesis checkpoint signaling,,0,1.0,1.0,0.907,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein import into mitochondrial intermembrane space,,0,0.004,1.0,0.893,0.9583052714398111,1.0,1.0,1.0,1.0
-1,response to cadmium ion,,0,0.014,0.7688108108108108,0.834,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of cellular response to amino acid starvation,,0,0.004,1.0,0.871,0.9583052714398111,1.0,1.0,1.0,1.0
-1,flavin-containing compound metabolic process,,0,1.0,1.0,0.913,0.9583052714398111,1.0,1.0,1.0,1.0
-1,establishment of spindle localization,,0,0.016,1.0,0.795,0.9583052714398111,1.0,1.0,1.0,1.0
48,regulation of mitotic cell cycle spindle assembly checkpoint,CDC55;CDH1;FIN1;ISC1;MAD1;MND2,6,0.013,0.9338333333333333,0.88,0.9583052714398111,0.013,0.9338333333333333,1.0,1.0
-1,glycerophospholipid catabolic process,,0,0.004,1.0,0.901,0.9583052714398111,1.0,1.0,1.0,1.0
11,aerobic electron transport chain,COX1;COX13;COX2;COX4;COX5A;COX5B;COX6;COX7;COX8;COX9;CYC1;CYT1;MTC3;NDI1;QCR10;QCR2;QCR6;QCR7;QCR8;QCR9;RIP1;SDH1;SDH4;SDH5;SDH9,25,0.001,0.07605882352941176,0.617,0.9583052714398111,0.001,0.07605882352941176,1.0,1.0
-1,sphingolipid biosynthetic process,,0,0.001,0.044586206896551725,0.602,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of stress-activated protein kinase signaling cascade,,0,0.001,1.0,0.884,0.9583052714398111,1.0,1.0,1.0,1.0
-1,calcium ion transport,,0,0.001,0.10775000000000001,0.824,0.9583052714398111,1.0,1.0,1.0,1.0
-1,IRE1-mediated unfolded protein response,,0,0.003,0.96975,0.871,0.9583052714398111,1.0,1.0,1.0,1.0
-1,glucosamine-containing compound metabolic process,,0,0.001,0.04973076923076923,0.727,0.9583052714398111,1.0,1.0,1.0,1.0
29,nuclear mRNA surveillance,AIR1;AIR2;DIS3;GBP2;HRB1;LRP1;MLP1;MPP6;MTR3;MTR4;NAB3;NRD1;PAP2;PRP18;RAT1;RRP4;RRP42;RRP43;RRP45;RRP46;RRP6;SAC3;SKI6;SUS1;THP1,25,0.001,0.03402631578947368,0.633,0.9583052714398111,0.001,0.03402631578947368,0.977,1.0
-1,protein dephosphorylation,,0,1.0,1.0,0.883,0.9583052714398111,1.0,1.0,1.0,1.0
-1,glycerolipid catabolic process,,0,0.006,1.0,0.814,0.9583052714398111,1.0,1.0,1.0,1.0
-1,autophagy of mitochondrion,,0,0.011,1.0,0.674,0.9583052714398111,1.0,1.0,1.0,1.0
-1,septum digestion after cytokinesis,,0,0.009,1.0,0.76,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein monoubiquitination,,0,0.006,1.0,0.837,0.9583052714398111,1.0,1.0,1.0,1.0
-1,microtubule depolymerization,,0,1.0,1.0,0.915,0.9583052714398111,1.0,1.0,1.0,1.0
47,positive regulation of protein localization to nucleus,CDC48;CDC55;CET1;CLA4;NET1;NPL4;POR1;SKY1;UFD1,9,0.023,1.0,0.84,0.9583052714398111,0.023,1.0,1.0,1.0
-1,sulfur compound catabolic process,,0,1.0,1.0,0.889,0.9583052714398111,1.0,1.0,1.0,1.0
-1,NAD metabolic process,,0,0.013,0.8004285714285714,0.648,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mRNA 3'-end processing,,0,0.001,0.11754545454545455,0.505,0.9583052714398111,1.0,1.0,1.0,1.0
8,sterol metabolic process,ARE2;ATG26;CYB5;ERG1;ERG10;ERG11;ERG2;ERG20;ERG24;ERG25;ERG26;ERG27;ERG28;ERG29;ERG3;ERG4;ERG5;ERG6;ERG7;ERG9;GRE2;HMG1;HMG2;IDI1;MCR1;MOT3;NCP1;NSG1;OSH6;OSH7;PDR16;RRI1;SAY1;TGL1;VPS4;YEH1,36,0.001,0.044586206896551725,0.492,0.9583052714398111,0.001,0.044586206896551725,0.981,1.0
-1,telomere maintenance via telomerase,,0,0.009,1.0,0.762,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cellular response to misfolded protein,,0,0.001,0.044586206896551725,0.692,0.9583052714398111,1.0,1.0,1.0,1.0
8,isoprenoid biosynthetic process,BTS1;ERG20;ERG7;ERG9;HMG1;HMG2;IDI1;NUS1;RER2,9,0.001,0.044586206896551725,0.856,0.9583052714398111,0.001,0.044586206896551725,0.994,1.0
-1,threonine metabolic process,,0,0.009,1.0,0.874,0.9583052714398111,1.0,1.0,1.0,1.0
-1,methionine biosynthetic process,,0,0.012,0.8404499999999999,0.666,0.9583052714398111,1.0,1.0,1.0,1.0
